order_id,order_date,customer_id,customer_name,city,market,product_code,product_name,variant,category,quantity,price,revenue
1201,2024-01-25,129,Cardio King 4,Unknown,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,18,179.79,3236.22
1202,2024-09-17,149,HealthyLife 3,Istanbul,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,72,450.98,32470.56
1203,2024-05-26,121,Fit Food 2,Izmir,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,88,482.1,42424.8
1204,2024-05-01,147,Vegan Market 5,Ankara,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,34,96.66,3286.44
1205,2024-02-14,133,Yoga Studio 10,Izmir,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,61,386.58,23581.379999999997
1206,2024-08-25,120,HealthyLife 7,Bursa,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,20,474.66,9493.2
1207,2024-01-27,143,Power Up 9,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,39,162.74,6346.860000000001
1208,2024-02-24,999,Unknown Customer,Unknown City,,31adc9243b8bc59d,Energy Drink,500ml,Supplement,72,98.99,7127.28
1209,2024-01-02,112,Energy Gym 10,Istanbul,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,59,488.42,28816.780000000002
1210,2024-08-07,117,Power Up 4,Ankara,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,1,143.71,143.71
1211,2024-04-26,141,Yoga Studio 10,Istanbul,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,95,349.08,33162.6
1212,2024-05-04,136,Energy Gym 8,Istanbul,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,10,30.54,305.4
1213,2024-09-04,111,Muscle Beach 3,Istanbul,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,13,471.68,6131.84
1214,2024-09-28,140,Yoga Studio 2,Ankara,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,5,380.25,1901.25
1215,2024-12-25,118,HealthyLife 9,Izmir,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,25,180.1,4502.5
1216,2024-01-29,138,Energy Gym 9,Ankara,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,82,378.37,31026.34
1217,2024-11-05,143,Power Up 9,Istanbul,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,82,226.5,18573.0
1218,2024-01-31,107,HealthyLife 2,Antalya,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,81,480.56,38925.36
1219,2024-02-19,112,Energy Gym 10,Istanbul,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,75,322.84,24212.999999999996
1220,2024-12-11,142,Energy Gym 2,Unknown,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,25,408.62,10215.5
1221,2024-04-18,999,Unknown Customer,Unknown City,,c18d52a01eaeb420,Protein Bar,60g,Snack,58,346.63,20104.54
1222,2024-03-31,150,Power Up 7,Ankara,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,36,486.77,17523.72
1223,2024-11-20,119,HealthyLife 1,Bursa,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,35,489.68,17138.8
1224,2024-04-01,111,Muscle Beach 3,Istanbul,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,41,10.57,433.37
1225,2024-11-06,101,Fit Food 5,Izmir,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,99,158.76,15717.24
1226,2024-01-23,138,Energy Gym 9,Ankara,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,47,195.45,9186.15
1227,2024-06-19,126,Fit Food 7,Ankara,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,74,73.04,5404.96
1228,2024-10-06,140,Yoga Studio 2,Ankara,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,1,437.09,437.09
1229,2024-04-30,147,Vegan Market 5,Ankara,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,2,416.1,832.2
1230,2024-08-24,132,Iron Works 9,Izmir,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,41,283.58,11626.779999999999
1231,2024-03-06,137,Energy Gym 1,Antalya,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,41,179.04,7340.639999999999
1232,2024-06-15,113,Iron Works 8,Unknown,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,52,412.39,21444.28
1233,2024-04-30,127,Yoga Studio 4,Unknown,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,88,222.75,19602.0
1234,2024-10-30,124,HealthyLife 3,Ankara,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,6,166.71,1000.26
1235,2024-10-24,121,Fit Food 2,Izmir,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,35,67.35,2357.25
1236,2024-11-28,146,Vegan Market 9,Istanbul,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,86,49.49,4256.14
1237,2024-10-07,139,Iron Works 1,Ankara,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,94,354.4,33313.6
1238,2024-04-14,129,Cardio King 4,Unknown,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,44,60.72,2671.68
1239,2024-05-07,138,Energy Gym 9,Ankara,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,80,366.1,29288.0
1240,2024-01-14,102,Fit Food 7,Antalya,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,27,209.27,5650.29
1241,2024-11-06,138,Energy Gym 9,Ankara,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,3,116.32,348.96
1242,2024-09-29,999,Unknown Customer,Unknown City,,4f5c11403f7e2f88,Whey Powder,2kg,Snack,81,314.86,25503.66
1243,2024-02-17,111,Muscle Beach 3,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,58,215.32,12488.56
1244,2024-02-07,131,Iron Works 1,Istanbul,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,45,444.75,20013.75
1245,2024-07-06,130,Fit Food 10,Unknown,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,65,273.32,17765.8
1246,2024-03-05,147,Vegan Market 5,Ankara,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,68,98.9,6725.200000000001
1247,2024-11-06,106,Fit Food 10,Unknown,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,69,210.1,14496.9
1248,2024-08-25,107,HealthyLife 2,Antalya,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,77,62.79,4834.83
1249,2024-12-11,119,HealthyLife 1,Bursa,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,85,409.18,34780.3
1250,2024-06-14,143,Power Up 9,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,76,57.63,4379.88
1251,2024-02-24,133,Yoga Studio 10,Izmir,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,54,57.5,3105.0
1252,2024-01-11,127,Yoga Studio 4,Unknown,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,51,411.08,20965.079999999998
1253,2024-12-21,147,Vegan Market 5,Ankara,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,65,35.2,2288.0
1254,2024-04-11,124,HealthyLife 3,Ankara,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,81,430.76,34891.56
1255,2024-08-25,126,Fit Food 7,Ankara,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,69,98.35,6786.15
1256,2024-09-10,132,Iron Works 9,Izmir,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,41,480.61,19705.010000000002
1257,2024-03-29,145,Vegan Market 5,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,7,250.73,1755.11
1258,2024-07-04,103,Cardio King 8,Unknown,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,43,345.41,14852.630000000001
1259,2024-01-10,112,Energy Gym 10,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,73,407.72,29763.56
1260,2024-04-03,117,Power Up 4,Ankara,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,28,362.67,10154.76
1261,2024-02-14,142,Energy Gym 2,Unknown,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,80,437.44,34995.2
1262,2024-01-28,111,Muscle Beach 3,Istanbul,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,70,462.42,32369.4
1263,2024-11-17,141,Yoga Studio 10,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,86,490.79,42207.94
1264,2024-02-18,135,CrossFit Zone 10,Unknown,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,14,215.02,3010.28
1265,2024-12-06,136,Energy Gym 8,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,94,409.2,38464.799999999996
1266,2024-03-16,132,Iron Works 9,Izmir,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,5,363.79,1818.95
1267,2024-09-01,108,Yoga Studio 6,Izmir,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,20,142.52,2850.4
1268,2024-08-02,134,Muscle Beach 2,Izmir,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,49,484.35,23733.15
1269,2024-01-22,129,Cardio King 4,Unknown,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,42,141.67,5950.139999999999
1270,2024-01-23,124,HealthyLife 3,Ankara,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,50,149.19,7459.5
1271,2024-06-05,124,HealthyLife 3,Ankara,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,48,299.33,14367.84
1272,2024-03-20,102,Fit Food 7,Antalya,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,3,336.93,1010.79
1273,2024-12-26,110,HealthyLife 7,Unknown,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,7,122.97,860.79
1274,2024-06-16,123,Vegan Market 7,Bursa,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,29,303.35,8797.150000000001
1275,2024-03-02,138,Energy Gym 9,Ankara,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,93,276.69,25732.17
1276,2024-07-27,121,Fit Food 2,Izmir,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,27,455.58,12300.66
1277,2024-12-21,143,Power Up 9,Istanbul,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,31,236.35,7326.849999999999
1278,2024-11-18,124,HealthyLife 3,Ankara,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,75,154.04,11553.0
1279,2024-02-25,128,Muscle Beach 1,Izmir,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,26,64.8,1684.8
1280,2024-03-18,117,Power Up 4,Ankara,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,51,135.75,6923.25
1281,2024-04-06,131,Iron Works 1,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,1,443.75,443.75
1282,2024-01-27,129,Cardio King 4,Unknown,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,32,178.64,5716.48
1283,2024-09-06,109,CrossFit Zone 7,Istanbul,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,43,374.04,16083.720000000001
1284,2024-09-01,124,HealthyLife 3,Ankara,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,49,168.73,8267.769999999999
1285,2024-05-11,109,CrossFit Zone 7,Istanbul,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,53,28.34,1502.02
1286,2024-02-29,105,CrossFit Zone 9,Bursa,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,36,189.97,6838.92
1287,2024-07-10,111,Muscle Beach 3,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,84,450.39,37832.76
1288,2024-11-02,143,Power Up 9,Istanbul,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,26,103.94,2702.44
1289,2024-03-06,118,HealthyLife 9,Izmir,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,48,81.55,3914.3999999999996
1290,2024-11-12,122,Cardio King 4,Izmir,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,69,88.33,6094.7699999999995
1291,2024-06-13,106,Fit Food 10,Unknown,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,78,38.23,2981.9399999999996
1292,2024-07-11,107,HealthyLife 2,Antalya,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,29,296.67,8603.43
1293,2024-05-01,141,Yoga Studio 10,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,21,437.87,9195.27
1294,2024-02-26,117,Power Up 4,Ankara,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,10,481.89,4818.9
1295,2024-07-13,109,CrossFit Zone 7,Istanbul,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,78,353.87,27601.86
1296,2024-11-07,109,CrossFit Zone 7,Istanbul,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,13,43.21,561.73
1297,2024-09-11,105,CrossFit Zone 9,Bursa,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,96,388.51,37296.96
1298,2024-03-25,142,Energy Gym 2,Unknown,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,61,22.95,1399.95
1299,2024-04-11,108,Yoga Studio 6,Izmir,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,85,174.0,14790.0
1300,2024-08-06,112,Energy Gym 10,Istanbul,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,13,441.99,5745.87
1301,2024-10-14,102,Fit Food 7,Antalya,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,13,415.79,5405.27
1302,2024-11-26,147,Vegan Market 5,Ankara,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,28,196.82,5510.96
1303,2024-02-12,112,Energy Gym 10,Istanbul,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,58,22.55,1307.9
1304,2024-11-30,134,Muscle Beach 2,Izmir,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,41,84.92,3481.7200000000003
1305,2024-02-09,131,Iron Works 1,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,92,233.95,21523.399999999998
1306,2024-10-09,145,Vegan Market 5,Istanbul,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,81,111.9,9063.9
1307,2024-05-04,103,Cardio King 8,Unknown,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,88,322.38,28369.44
1308,2024-01-17,101,Fit Food 5,Izmir,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,53,492.77,26116.809999999998
1309,2024-07-29,117,Power Up 4,Ankara,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,24,143.26,3438.24
1310,2024-08-17,101,Fit Food 5,Izmir,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,35,347.98,12179.300000000001
1311,2024-11-29,116,Energy Gym 6,Ankara,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,68,29.29,1991.72
1312,2024-01-03,146,Vegan Market 9,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,89,110.54,9838.060000000001
1313,2024-09-26,121,Fit Food 2,Izmir,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,15,239.75,3596.25
1314,2024-04-25,102,Fit Food 7,Antalya,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,22,193.48,4256.5599999999995
1315,2024-07-20,136,Energy Gym 8,Istanbul,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,60,65.46,3927.5999999999995
1316,2024-05-29,110,HealthyLife 7,Unknown,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,64,315.22,20174.08
1317,2024-11-08,120,HealthyLife 7,Bursa,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,87,345.08,30021.96
1318,2024-03-23,140,Yoga Studio 2,Ankara,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,61,350.94,21407.34
1319,2024-11-17,110,HealthyLife 7,Unknown,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,16,271.21,4339.36
1320,2024-07-23,145,Vegan Market 5,Istanbul,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,16,240.89,3854.24
1321,2024-03-21,150,Power Up 7,Ankara,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,78,111.68,8711.04
1322,2024-08-07,142,Energy Gym 2,Unknown,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,19,347.31,6598.89
1323,2024-11-07,139,Iron Works 1,Ankara,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,49,168.46,8254.54
1324,2024-10-23,103,Cardio King 8,Unknown,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,72,337.23,24280.56
1325,2024-08-01,108,Yoga Studio 6,Izmir,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,74,279.24,20663.760000000002
1326,2024-08-22,128,Muscle Beach 1,Izmir,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,52,263.9,13722.8
1327,2024-04-09,141,Yoga Studio 10,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,60,191.94,11516.4
1328,2024-12-15,136,Energy Gym 8,Istanbul,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,84,419.11,35205.24
1329,2024-11-29,146,Vegan Market 9,Istanbul,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,94,52.07,4894.58
1330,2024-07-28,118,HealthyLife 9,Izmir,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,91,315.68,28726.88
1331,2024-07-10,112,Energy Gym 10,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,76,496.3,37718.8
1332,2024-03-04,136,Energy Gym 8,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,83,455.64,37818.119999999995
1333,2024-11-09,123,Vegan Market 7,Bursa,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,53,232.25,12309.25
1334,2024-06-29,138,Energy Gym 9,Ankara,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,71,304.31,21606.01
1335,2024-03-20,107,HealthyLife 2,Antalya,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,75,319.15,23936.25
1336,2024-07-31,136,Energy Gym 8,Istanbul,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,89,387.18,34459.020000000004
1337,2024-06-03,108,Yoga Studio 6,Izmir,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,52,309.62,16100.24
1338,2024-11-18,133,Yoga Studio 10,Izmir,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,90,387.27,34854.299999999996
1339,2024-07-31,118,HealthyLife 9,Izmir,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,64,323.58,20709.12
1340,2024-10-04,129,Cardio King 4,Unknown,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,50,262.46,13122.999999999998
1341,2024-01-28,121,Fit Food 2,Izmir,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,57,219.51,12512.07
1342,2024-12-21,114,Vegan Market 2,Izmir,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,2,172.6,345.2
1343,2024-01-16,104,Vegan Market 6,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,54,345.73,18669.420000000002
1344,2024-04-13,105,CrossFit Zone 9,Bursa,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,79,104.55,8259.449999999999
1345,2024-09-16,134,Muscle Beach 2,Izmir,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,76,165.86,12605.36
1346,2024-08-23,999,Unknown Customer,Unknown City,,31adc9243b8bc59d,Energy Drink,250ml,Supplement,95,439.55,41757.25
1347,2024-03-20,141,Yoga Studio 10,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,33,423.91,13989.03
1348,2024-10-12,105,CrossFit Zone 9,Bursa,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,96,276.63,26556.48
1349,2024-11-06,142,Energy Gym 2,Unknown,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,42,103.11,4330.62
1350,2024-03-16,999,Unknown Customer,Unknown City,,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,72,27.96,2013.1200000000001
1351,2024-07-05,111,Muscle Beach 3,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,52,186.66,9706.32
1352,2024-03-29,145,Vegan Market 5,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,99,155.94,15438.06
1353,2024-11-25,141,Yoga Studio 10,Istanbul,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,52,230.9,12006.800000000001
1354,2024-03-14,134,Muscle Beach 2,Izmir,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,5,462.07,2310.35
1355,2024-08-18,132,Iron Works 9,Izmir,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,31,427.28,13245.679999999998
1356,2024-01-13,119,HealthyLife 1,Bursa,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,32,220.97,7071.04
1357,2024-12-07,135,CrossFit Zone 10,Unknown,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,38,323.16,12280.080000000002
1358,2024-08-10,999,Unknown Customer,Unknown City,,4f5c11403f7e2f88,Whey Powder,2kg,Snack,83,336.67,27943.61
1359,2024-08-23,107,HealthyLife 2,Antalya,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,54,405.42,21892.68
1360,2024-08-12,111,Muscle Beach 3,Istanbul,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,43,240.89,10358.269999999999
1361,2024-03-26,115,Energy Gym 9,Bursa,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,42,36.97,1552.74
1362,2024-03-16,129,Cardio King 4,Unknown,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,23,97.04,2231.92
1363,2024-12-06,112,Energy Gym 10,Istanbul,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,74,323.01,23902.739999999998
1364,2024-05-28,135,CrossFit Zone 10,Unknown,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,56,155.69,8718.64
1365,2024-08-28,113,Iron Works 8,Unknown,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,12,226.72,2720.64
1366,2024-12-11,138,Energy Gym 9,Ankara,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,69,125.26,8642.94
1367,2024-05-17,146,Vegan Market 9,Istanbul,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,67,255.53,17120.51
1368,2024-08-14,150,Power Up 7,Ankara,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,56,118.44,6632.639999999999
1369,2024-11-06,128,Muscle Beach 1,Izmir,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,8,230.9,1847.2
1370,2024-06-21,149,HealthyLife 3,Istanbul,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,57,85.26,4859.820000000001
1371,2024-03-23,121,Fit Food 2,Izmir,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,69,485.79,33519.51
1372,2024-09-19,133,Yoga Studio 10,Izmir,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,69,374.38,25832.22
1373,2024-03-08,139,Iron Works 1,Ankara,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,60,129.01,7740.599999999999
1374,2024-12-26,140,Yoga Studio 2,Ankara,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,100,266.59,26658.999999999996
1375,2024-10-04,117,Power Up 4,Ankara,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,11,313.84,3452.24
1376,2024-05-17,128,Muscle Beach 1,Izmir,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,81,219.75,17799.75
1377,2024-05-16,133,Yoga Studio 10,Izmir,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,92,495.49,45585.08
1378,2024-03-03,129,Cardio King 4,Unknown,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,66,495.94,32732.04
1379,2024-11-25,106,Fit Food 10,Unknown,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,7,45.37,317.59
1380,2024-11-19,145,Vegan Market 5,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,10,92.9,929.0
1381,2024-08-05,130,Fit Food 10,Unknown,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,39,324.99,12674.61
1382,2024-03-04,105,CrossFit Zone 9,Bursa,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,74,35.45,2623.3
1383,2024-05-18,118,HealthyLife 9,Izmir,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,19,415.79,7900.01
1384,2024-08-29,131,Iron Works 1,Istanbul,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,6,87.35,524.0999999999999
1385,2024-09-10,131,Iron Works 1,Istanbul,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,66,119.03,7855.9800000000005
1386,2024-11-16,138,Energy Gym 9,Ankara,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,10,139.9,1399.0
1387,2024-07-25,109,CrossFit Zone 7,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,69,70.4,4857.6
1388,2024-09-04,147,Vegan Market 5,Ankara,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,60,498.68,29920.8
1389,2024-01-12,105,CrossFit Zone 9,Bursa,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,1,434.91,434.91
1390,2024-04-12,116,Energy Gym 6,Ankara,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,5,87.58,437.9
1391,2024-09-15,122,Cardio King 4,Izmir,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,16,407.39,6518.24
1392,2024-03-13,111,Muscle Beach 3,Istanbul,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,93,424.3,39459.9
1393,2024-10-22,108,Yoga Studio 6,Izmir,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,53,468.77,24844.809999999998
1394,2024-08-08,104,Vegan Market 6,Istanbul,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,46,429.17,19741.82
1395,2024-09-19,129,Cardio King 4,Unknown,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,94,277.11,26048.34
1396,2024-10-21,117,Power Up 4,Ankara,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,17,204.69,3479.73
1397,2024-08-27,132,Iron Works 9,Izmir,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,73,122.71,8957.83
1398,2024-08-07,119,HealthyLife 1,Bursa,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,36,71.3,2566.7999999999997
1399,2024-07-10,124,HealthyLife 3,Ankara,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,22,379.9,8357.8
1400,2024-03-12,124,HealthyLife 3,Ankara,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,55,368.95,20292.25
1401,2024-12-18,125,Vegan Market 7,Izmir,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,52,367.19,19093.88
